Record ID,Family Resource Center,Age,Race / Ethnicity,Gender,Primary Language,Geography,Poverty Level
1537,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
27201,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
84497,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
10853,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
9117,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
94975,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
3864,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
10116,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
93116,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Monterey County,Below 100%
91260,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12490,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
70326,La Manzana Community Resources,60 and Over,White,Male,Spanish,Santa Cruz ,Below 100%
42267,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
56365,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
36549,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
11904,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,100%-200%
91154,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
79889,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
95445,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
29510,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
90114,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
14840,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
43893,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
11624,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
11099,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
70905,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
21149,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
9456,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
5666,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
75878,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
48109,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
86637,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
98434,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
20120,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Monterey County,Below 100%
81613,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
87080,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
34496,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
25469,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
11855,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
76849,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
1392,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,South County,Below 100%
3335,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
10103,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
24219,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
77794,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
14663,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
67369,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
69202,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
94282,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
32411,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
9804,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
43650,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12732,La Manzana Community Resources,60 and Over,Multi-racial,Female,Other,Watsonville,Below 100%
63957,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
71159,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
91192,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12417,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
26111,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
13147,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
79400,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
82352,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
65924,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
47086,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
98712,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Watsonville,Below 100%
27701,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
39197,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
94407,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12219,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
98092,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
31810,La Manzana Community Resources,60 and Over,Multi-racial,Male,English,Watsonville,Below 100%
18447,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
13447,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
17188,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
97605,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
13479,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
94399,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Watsonville,Below 100%
2583,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
88519,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Monterey County,Below 100%
9716,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
3932,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
90162,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
11886,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
2388,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
14622,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
83124,La Manzana Community Resources,60 and Over,Multi-racial,Male,English,Monterey County,Below 100%
51944,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
37859,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
94314,La Manzana Community Resources,60 and Over,Latino,Female,English,Santa Cruz ,Below 100%
11979,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
49233,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
93119,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Other,Below 100%
83276,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Watsonville,Below 100%
12387,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
28709,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
84895,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
81592,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
12762,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
14196,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Monterey County,Below 100%
91913,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Monterey County,Below 100%
12226,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
82283,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
13377,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
46321,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
47707,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
27533,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
46518,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
14489,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
3497,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
5312,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
19774,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Monterey County,Below 100%
84772,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
5544,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
3826,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
46049,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
96287,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
93720,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
11485,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
55493,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
16635,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
9810,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
95002,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
81030,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
13008,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
77236,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
79253,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
1389,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
87817,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
95036,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
74191,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
44846,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
8166,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
81619,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
88569,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
80859,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
31678,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12549,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
81053,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
25264,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
43689,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,100%-200%
91608,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
62064,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
94039,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
60484,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
90065,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
20877,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
46720,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
26819,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,South County,Below 100%
34270,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
32504,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
80297,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
39447,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
13984,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
33054,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
16845,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
85003,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
90499,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
58396,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
13235,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
95381,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
8824,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
48334,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
22522,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
88509,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
80102,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
19764,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
90524,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
76119,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
37796,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
